발생일,발생시간,주야,요일,발생지_시도,발생지_시군구,기상상태,노면상태_대분류,노면상태,사고내용,사망자수,중상자수,경상자수,부상신고자수,도로종류,도로형태_대분류,도로형태,교차로형태_대분류,교차로형태,도로선형_대분류,도로선형,경도,위도
20180914,21시,야,금,충북,진천군,비,포장,젖음/습기,사망,1,0,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,직선,내리막,127.3004406,36.89675737
20180914,21시,야,금,충북,청주시,비,포장,젖음/습기,사망,1,0,1,0,시도,교차로,교차로내,교차로,교차로 - 삼지,직선,평지,127.4262798,36.71184781
20180914,22시,야,금,경기,김포시,맑음,포장,건조,사망,1,0,0,0,시도,교차로,교차로내,교차로,교차로 - 사지,직선,평지,126.6009674,37.6106393
20180914,22시,야,금,경기,부천시,흐림,포장,젖음/습기,사망,1,0,0,0,시도,교차로,교차로횡단보도내,교차로,교차로 - 사지,직선,평지,126.7563032,37.48847138
20180915,01시,야,토,경북,경산시,비,포장,젖음/습기,사망,1,0,1,0,시도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,128.7626807,35.84263127
20180915,03시,야,토,인천,서구,흐림,포장,젖음/습기,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.6853924,37.49569217
20180915,07시,주,토,충남,예산군,비,포장,젖음/습기,사망,1,1,4,0,일반국도,교차로,교차로부근,교차로,교차로 - 사지,직선,평지,126.6321825,36.68519738
20180915,14시,주,토,전북,고창군,맑음,포장,건조,사망,1,6,0,0,지방도,교차로,교차로내,교차로,교차로 - 삼지,커브ㆍ곡각 ,오르막,126.5549946,35.42627425
20180915,15시,주,토,인천,옹진군,맑음,포장,건조,사망,1,0,0,1,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.2397627,37.18104378
20180915,18시,야,토,경북,예천군,비,포장,젖음/습기,사망,1,0,0,0,군도,교차로,교차로내,교차로,교차로 - 사지,직선,평지,128.4941938,36.57731414
20180915,22시,야,토,경북,군위군,맑음,포장,건조,사망,1,0,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,128.5780104,36.27565267
20180915,23시,야,토,충남,아산시,비,포장,젖음/습기,사망,1,0,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.8952608,36.7532175
20180916,00시,야,일,경기,성남시,흐림,포장,젖음/습기,사망,1,1,0,1,시도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,127.1115937,37.3913745
20180916,00시,야,일,인천,남동구,비,포장,젖음/습기,사망,1,0,0,0,기타,기타,기타,교차로아님,교차로아님,직선,평지,126.7002686,37.44472343
20180916,04시,야,일,경기,광주시,비,포장,젖음/습기,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.2493783,37.41696738
20180916,05시,야,일,전북,정읍시,흐림,포장,건조,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.8586153,35.56384009
20180916,06시,주,일,전북,군산시,흐림,포장,건조,사망,1,0,0,0,기타,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.7655768,35.99208602
20180916,07시,주,일,대전,유성구,맑음,포장,건조,사망,1,1,1,0,특별광역시도,교차로,교차로부근,교차로,교차로 - 사지,직선,평지,127.3358943,36.36504503
20180916,13시,주,일,충북,청주시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.4511989,36.66688529
20180916,18시,야,일,광주,북구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.8817515,35.24484408
20180916,19시,야,일,충북,청주시,맑음,포장,건조,사망,1,3,1,0,시도,교차로,교차로내,교차로,교차로 - 사지,직선,평지,127.4232122,36.68907427
20180916,23시,야,일,충남,부여군,맑음,포장,건조,사망,1,0,0,0,군도,교차로,교차로내,교차로,교차로 - 삼지,직선,오르막,126.874703,36.14854035
20180917,01시,야,월,경남,창녕군,맑음,포장,건조,사망,1,0,0,0,지방도,교차로,교차로내,교차로,교차로 - 사지,직선,평지,128.4585548,35.38815424
20180917,04시,야,월,강원,평창군,흐림,포장,기타,사망,1,0,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,직선,내리막,128.7062475,37.67289106
20180917,05시,야,월,경북,문경시,흐림,포장,젖음/습기,사망,1,0,1,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,128.1112426,36.71297876
20180917,05시,야,월,전북,임실군,맑음,포장,건조,사망,1,0,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.3234885,35.60763336
20180917,05시,야,월,충남,공주시,흐림,포장,건조,사망,1,0,0,0,일반국도,교차로,교차로부근,교차로,교차로 - 사지,직선,평지,127.1167761,36.59233825
20180917,08시,주,월,경기,김포시,맑음,포장,건조,사망,1,0,0,0,시도,교차로,교차로내,교차로,교차로 - 삼지,직선,평지,126.7060757,37.62868071
20180917,09시,주,월,전남,고흥군,맑음,포장,건조,사망,1,0,1,0,군도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,내리막,127.5090361,34.4541039
20180917,14시,주,월,충남,아산시,맑음,포장,건조,사망,1,0,0,0,지방도,교차로,교차로내,교차로,교차로 - 삼지,직선,평지,127.0632073,36.79556436
20180917,15시,주,월,서울,구로구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,교차로,교차로횡단보도내,교차로,교차로 - 삼지,직선,평지,126.9015058,37.48469028
20180917,17시,주,월,강원,영월군,맑음,포장,건조,사망,1,0,0,1,일반국도,단일로,지하차도(도로)내,교차로아님,교차로아님,직선,평지,128.4286275,37.24292208
20180917,18시,야,월,강원,양양군,맑음,포장,건조,사망,1,0,0,0,일반국도,단일로,지하차도(도로)내,교차로아님,교차로아님,직선,평지,128.6290033,38.09204088
20180917,19시,야,월,경기,고양시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.7603437,37.6828334
20180917,19시,야,월,경기,군포시,맑음,포장,건조,사망,1,0,0,0,시도,교차로,교차로부근,교차로,교차로 - 사지,직선,평지,126.9573844,37.34968273
20180917,19시,야,월,전남,영광군,맑음,포장,건조,사망,1,0,0,0,군도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.5263297,35.21448268
20180917,19시,야,월,충남,서산시,맑음,포장,건조,사망,1,0,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,오르막,126.4979689,36.82757174
20180918,00시,야,화,경남,창원시(통합),맑음,포장,건조,사망,1,0,0,0,시도,교차로,교차로횡단보도내,교차로,교차로 - 사지,직선,평지,128.6888641,35.22246973
20180918,02시,야,화,제주,제주시,맑음,포장,건조,사망,1,0,0,0,지방도,교차로,교차로내,교차로,교차로 - 삼지,직선,평지,126.532442,33.49484048
20180918,08시,주,화,강원,고성군,맑음,포장,건조,사망,1,0,0,0,지방도,교차로,교차로내,교차로,교차로 - 사지,직선,평지,128.5515043,38.25967617
20180918,12시,주,화,광주,남구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.895823,35.13885826
